"dataset","seed_id","seed","sample_id","batch","run_order","within_batch_order","reference_type","assignment","exposed_as_control","member_injection_ids"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 463","B3",526,20,"reference_QC","hidden",FALSE,"LCMS sample 463"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 482","B3",545,39,"reference_QC","training",TRUE,"LCMS sample 482"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 502","B3",565,59,"reference_QC","training",TRUE,"LCMS sample 502"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 522","B3",585,79,"reference_QC","training",TRUE,"LCMS sample 522"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 523","B4",586,1,"reference_QC","training",TRUE,"LCMS sample 523"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 542","B4",605,20,"reference_QC","training",TRUE,"LCMS sample 542"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 562","B4",625,40,"reference_QC","hidden",FALSE,"LCMS sample 562"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 582","B4",645,60,"reference_QC","training",TRUE,"LCMS sample 582"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 601","B4",665,79,"reference_QC","training",TRUE,"LCMS sample 601"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 602","B5",678,1,"reference_QC","training",TRUE,"LCMS sample 602"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 622","B5",698,21,"reference_QC","hidden",FALSE,"LCMS sample 622"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 642","B5",718,41,"reference_QC","training",TRUE,"LCMS sample 642"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 661","B5",737,60,"reference_QC","training",TRUE,"LCMS sample 661"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 681","B5",757,80,"reference_QC","training",TRUE,"LCMS sample 681"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 682","B6",758,1,"reference_QC","training",TRUE,"LCMS sample 682"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 702","B6",778,21,"reference_QC","hidden",FALSE,"LCMS sample 702"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 722","B6",798,41,"reference_QC","training",TRUE,"LCMS sample 722"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 741","B6",817,60,"reference_QC","training",TRUE,"LCMS sample 741"
"batchcorr_set1","SPLIT09",202608009,"LCMS sample 761","B6",837,80,"reference_QC","training",TRUE,"LCMS sample 761"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 1","B1",10,1,"reference_QC","training",TRUE,"LCMS sample 1"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 21","B1",30,21,"reference_QC","training",TRUE,"LCMS sample 21"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 40","B1",49,40,"reference_QC","hidden",FALSE,"LCMS sample 40"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 59","B1",68,59,"reference_QC","training",TRUE,"LCMS sample 59"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 79","B1",88,79,"reference_QC","training",TRUE,"LCMS sample 79"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 80","B2",89,1,"reference_QC","training",TRUE,"LCMS sample 80"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 100","B2",109,21,"reference_QC","training",TRUE,"LCMS sample 100"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 120","B2",129,41,"reference_QC","training",TRUE,"LCMS sample 120"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 140","B2",149,61,"reference_QC","training",TRUE,"LCMS sample 140"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 154","B2",167,75,"reference_QC","hidden",FALSE,"LCMS sample 154"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 157","B2",171,78,"reference_QC","training",TRUE,"LCMS sample 157"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 158","B9",183,1,"reference_QC","training",TRUE,"LCMS sample 158"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 178","B9",203,21,"reference_QC","training",TRUE,"LCMS sample 178"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 198","B9",223,41,"reference_QC","training",TRUE,"LCMS sample 198"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 217","B9",242,60,"reference_QC","hidden",FALSE,"LCMS sample 217"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 236","B9",261,79,"reference_QC","training",TRUE,"LCMS sample 236"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 237","B10",262,1,"reference_QC","training",TRUE,"LCMS sample 237"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 249","B10",274,13,"reference_QC","hidden",FALSE,"LCMS sample 249"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 261","B10",286,25,"reference_QC","training",TRUE,"LCMS sample 261"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 273","B10",298,37,"reference_QC","training",TRUE,"LCMS sample 273"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 284","B10",309,48,"reference_QC","training",TRUE,"LCMS sample 284"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 285","B7",322,1,"reference_QC","training",TRUE,"LCMS sample 285"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 305","B7",342,21,"reference_QC","training",TRUE,"LCMS sample 305"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 324","B7",362,40,"reference_QC","training",TRUE,"LCMS sample 324"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 344","B7",382,60,"reference_QC","hidden",FALSE,"LCMS sample 344"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 363","B7",401,79,"reference_QC","training",TRUE,"LCMS sample 363"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 364","B8",402,1,"reference_QC","training",TRUE,"LCMS sample 364"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 384","B8",422,21,"reference_QC","hidden",FALSE,"LCMS sample 384"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 404","B8",455,41,"reference_QC","training",TRUE,"LCMS sample 404"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 424","B8",475,61,"reference_QC","training",TRUE,"LCMS sample 424"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 443","B8",494,80,"reference_QC","training",TRUE,"LCMS sample 443"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 444","B3",507,1,"reference_QC","training",TRUE,"LCMS sample 444"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 463","B3",526,20,"reference_QC","hidden",FALSE,"LCMS sample 463"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 482","B3",545,39,"reference_QC","training",TRUE,"LCMS sample 482"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 502","B3",565,59,"reference_QC","training",TRUE,"LCMS sample 502"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 522","B3",585,79,"reference_QC","training",TRUE,"LCMS sample 522"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 523","B4",586,1,"reference_QC","training",TRUE,"LCMS sample 523"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 542","B4",605,20,"reference_QC","hidden",FALSE,"LCMS sample 542"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 562","B4",625,40,"reference_QC","training",TRUE,"LCMS sample 562"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 582","B4",645,60,"reference_QC","training",TRUE,"LCMS sample 582"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 601","B4",665,79,"reference_QC","training",TRUE,"LCMS sample 601"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 602","B5",678,1,"reference_QC","training",TRUE,"LCMS sample 602"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 622","B5",698,21,"reference_QC","training",TRUE,"LCMS sample 622"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 642","B5",718,41,"reference_QC","training",TRUE,"LCMS sample 642"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 661","B5",737,60,"reference_QC","hidden",FALSE,"LCMS sample 661"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 681","B5",757,80,"reference_QC","training",TRUE,"LCMS sample 681"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 682","B6",758,1,"reference_QC","training",TRUE,"LCMS sample 682"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 702","B6",778,21,"reference_QC","training",TRUE,"LCMS sample 702"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 722","B6",798,41,"reference_QC","training",TRUE,"LCMS sample 722"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 741","B6",817,60,"reference_QC","hidden",FALSE,"LCMS sample 741"
"batchcorr_set1","SPLIT10",202608010,"LCMS sample 761","B6",837,80,"reference_QC","training",TRUE,"LCMS sample 761"
"sacurine","SPLIT01",202608001,"QC1_001","ne1",1,1,"pooled_QC","training",TRUE,"QC1_001"
"sacurine","SPLIT01",202608001,"QC1_002","ne1",10,10,"pooled_QC","training",TRUE,"QC1_002"
"sacurine","SPLIT01",202608001,"QC1_003","ne1",17,17,"pooled_QC","hidden",FALSE,"QC1_003"
"sacurine","SPLIT01",202608001,"QC1_004","ne1",25,25,"pooled_QC","training",TRUE,"QC1_004"
"sacurine","SPLIT01",202608001,"QC1_005","ne1",33,33,"pooled_QC","hidden",FALSE,"QC1_005"
"sacurine","SPLIT01",202608001,"QC1_006","ne1",43,43,"pooled_QC","training",TRUE,"QC1_006"
"sacurine","SPLIT01",202608001,"QC1_007","ne1",52,52,"pooled_QC","training",TRUE,"QC1_007"
"sacurine","SPLIT01",202608001,"QC1_008","ne1",59,59,"pooled_QC","training",TRUE,"QC1_008"
"sacurine","SPLIT01",202608001,"QC1_009","ne1",66,66,"pooled_QC","hidden",FALSE,"QC1_009"
"sacurine","SPLIT01",202608001,"QC1_010","ne1",71,71,"pooled_QC","training",TRUE,"QC1_010"
"sacurine","SPLIT01",202608001,"QC1_011","ne1",80,80,"pooled_QC","training",TRUE,"QC1_011"
"sacurine","SPLIT01",202608001,"QC1_012","ne1",89,89,"pooled_QC","training",TRUE,"QC1_012"
"sacurine","SPLIT01",202608001,"QC1_013","ne1",96,96,"pooled_QC","hidden",FALSE,"QC1_013"
"sacurine","SPLIT01",202608001,"QC1_014","ne1",104,104,"pooled_QC","training",TRUE,"QC1_014"
"sacurine","SPLIT01",202608001,"QC1_001_b2","ne2",105,1,"pooled_QC","training",TRUE,"QC1_001_b2"
"sacurine","SPLIT01",202608001,"QC1_002_b2","ne2",115,11,"pooled_QC","training",TRUE,"QC1_002_b2"
"sacurine","SPLIT01",202608001,"QC1_003_b2","ne2",124,20,"pooled_QC","training",TRUE,"QC1_003_b2"
"sacurine","SPLIT01",202608001,"QC1_004_b2","ne2",134,30,"pooled_QC","training",TRUE,"QC1_004_b2"
"sacurine","SPLIT01",202608001,"QC1_005_b2","ne2",145,41,"pooled_QC","training",TRUE,"QC1_005_b2"
"sacurine","SPLIT01",202608001,"QC1_006_b2","ne2",154,50,"pooled_QC","hidden",FALSE,"QC1_006_b2"
"sacurine","SPLIT01",202608001,"QC1_007_b2","ne2",164,60,"pooled_QC","training",TRUE,"QC1_007_b2"
"sacurine","SPLIT01",202608001,"QC1_008_b2","ne2",173,69,"pooled_QC","hidden",FALSE,"QC1_008_b2"
"sacurine","SPLIT01",202608001,"QC1_009_b2","ne2",183,79,"pooled_QC","hidden",FALSE,"QC1_009_b2"
"sacurine","SPLIT01",202608001,"QC1_010_b2","ne2",193,89,"pooled_QC","training",TRUE,"QC1_010_b2"
"sacurine","SPLIT01",202608001,"QC1_011_b2","ne2",203,99,"pooled_QC","hidden",FALSE,"QC1_011_b2"
"sacurine","SPLIT01",202608001,"QC1_012_b2","ne2",210,106,"pooled_QC","training",TRUE,"QC1_012_b2"
"sacurine","SPLIT02",202608002,"QC1_001","ne1",1,1,"pooled_QC","training",TRUE,"QC1_001"
"sacurine","SPLIT02",202608002,"QC1_002","ne1",10,10,"pooled_QC","training",TRUE,"QC1_002"
"sacurine","SPLIT02",202608002,"QC1_003","ne1",17,17,"pooled_QC","hidden",FALSE,"QC1_003"
"sacurine","SPLIT02",202608002,"QC1_004","ne1",25,25,"pooled_QC","hidden",FALSE,"QC1_004"
"sacurine","SPLIT02",202608002,"QC1_005","ne1",33,33,"pooled_QC","hidden",FALSE,"QC1_005"
"sacurine","SPLIT02",202608002,"QC1_006","ne1",43,43,"pooled_QC","training",TRUE,"QC1_006"
"sacurine","SPLIT02",202608002,"QC1_007","ne1",52,52,"pooled_QC","hidden",FALSE,"QC1_007"
"sacurine","SPLIT02",202608002,"QC1_008","ne1",59,59,"pooled_QC","training",TRUE,"QC1_008"
"sacurine","SPLIT02",202608002,"QC1_009","ne1",66,66,"pooled_QC","training",TRUE,"QC1_009"
"sacurine","SPLIT02",202608002,"QC1_010","ne1",71,71,"pooled_QC","training",TRUE,"QC1_010"
"sacurine","SPLIT02",202608002,"QC1_011","ne1",80,80,"pooled_QC","training",TRUE,"QC1_011"
"sacurine","SPLIT02",202608002,"QC1_012","ne1",89,89,"pooled_QC","training",TRUE,"QC1_012"
"sacurine","SPLIT02",202608002,"QC1_013","ne1",96,96,"pooled_QC","training",TRUE,"QC1_013"
"sacurine","SPLIT02",202608002,"QC1_014","ne1",104,104,"pooled_QC","training",TRUE,"QC1_014"
"sacurine","SPLIT02",202608002,"QC1_001_b2","ne2",105,1,"pooled_QC","training",TRUE,"QC1_001_b2"
"sacurine","SPLIT02",202608002,"QC1_002_b2","ne2",115,11,"pooled_QC","hidden",FALSE,"QC1_002_b2"
"sacurine","SPLIT02",202608002,"QC1_003_b2","ne2",124,20,"pooled_QC","training",TRUE,"QC1_003_b2"
"sacurine","SPLIT02",202608002,"QC1_004_b2","ne2",134,30,"pooled_QC","hidden",FALSE,"QC1_004_b2"
"sacurine","SPLIT02",202608002,"QC1_005_b2","ne2",145,41,"pooled_QC","training",TRUE,"QC1_005_b2"
"sacurine","SPLIT02",202608002,"QC1_006_b2","ne2",154,50,"pooled_QC","training",TRUE,"QC1_006_b2"
"sacurine","SPLIT02",202608002,"QC1_007_b2","ne2",164,60,"pooled_QC","hidden",FALSE,"QC1_007_b2"
"sacurine","SPLIT02",202608002,"QC1_008_b2","ne2",173,69,"pooled_QC","training",TRUE,"QC1_008_b2"
"sacurine","SPLIT02",202608002,"QC1_009_b2","ne2",183,79,"pooled_QC","hidden",FALSE,"QC1_009_b2"
"sacurine","SPLIT02",202608002,"QC1_010_b2","ne2",193,89,"pooled_QC","training",TRUE,"QC1_010_b2"
"sacurine","SPLIT02",202608002,"QC1_011_b2","ne2",203,99,"pooled_QC","training",TRUE,"QC1_011_b2"
"sacurine","SPLIT02",202608002,"QC1_012_b2","ne2",210,106,"pooled_QC","training",TRUE,"QC1_012_b2"
"sacurine","SPLIT03",202608003,"QC1_001","ne1",1,1,"pooled_QC","training",TRUE,"QC1_001"
"sacurine","SPLIT03",202608003,"QC1_002","ne1",10,10,"pooled_QC","training",TRUE,"QC1_002"
"sacurine","SPLIT03",202608003,"QC1_003","ne1",17,17,"pooled_QC","hidden",FALSE,"QC1_003"
"sacurine","SPLIT03",202608003,"QC1_004","ne1",25,25,"pooled_QC","training",TRUE,"QC1_004"
"sacurine","SPLIT03",202608003,"QC1_005","ne1",33,33,"pooled_QC","training",TRUE,"QC1_005"
"sacurine","SPLIT03",202608003,"QC1_006","ne1",43,43,"pooled_QC","hidden",FALSE,"QC1_006"
"sacurine","SPLIT03",202608003,"QC1_007","ne1",52,52,"pooled_QC","training",TRUE,"QC1_007"
"sacurine","SPLIT03",202608003,"QC1_008","ne1",59,59,"pooled_QC","training",TRUE,"QC1_008"
"sacurine","SPLIT03",202608003,"QC1_009","ne1",66,66,"pooled_QC","training",TRUE,"QC1_009"
"sacurine","SPLIT03",202608003,"QC1_010","ne1",71,71,"pooled_QC","hidden",FALSE,"QC1_010"
"sacurine","SPLIT03",202608003,"QC1_011","ne1",80,80,"pooled_QC","training",TRUE,"QC1_011"
"sacurine","SPLIT03",202608003,"QC1_012","ne1",89,89,"pooled_QC","hidden",FALSE,"QC1_012"
"sacurine","SPLIT03",202608003,"QC1_013","ne1",96,96,"pooled_QC","training",TRUE,"QC1_013"
"sacurine","SPLIT03",202608003,"QC1_014","ne1",104,104,"pooled_QC","training",TRUE,"QC1_014"
"sacurine","SPLIT03",202608003,"QC1_001_b2","ne2",105,1,"pooled_QC","training",TRUE,"QC1_001_b2"
"sacurine","SPLIT03",202608003,"QC1_002_b2","ne2",115,11,"pooled_QC","hidden",FALSE,"QC1_002_b2"
"sacurine","SPLIT03",202608003,"QC1_003_b2","ne2",124,20,"pooled_QC","training",TRUE,"QC1_003_b2"
"sacurine","SPLIT03",202608003,"QC1_004_b2","ne2",134,30,"pooled_QC","training",TRUE,"QC1_004_b2"
"sacurine","SPLIT03",202608003,"QC1_005_b2","ne2",145,41,"pooled_QC","training",TRUE,"QC1_005_b2"
"sacurine","SPLIT03",202608003,"QC1_006_b2","ne2",154,50,"pooled_QC","training",TRUE,"QC1_006_b2"
"sacurine","SPLIT03",202608003,"QC1_007_b2","ne2",164,60,"pooled_QC","training",TRUE,"QC1_007_b2"
"sacurine","SPLIT03",202608003,"QC1_008_b2","ne2",173,69,"pooled_QC","hidden",FALSE,"QC1_008_b2"
"sacurine","SPLIT03",202608003,"QC1_009_b2","ne2",183,79,"pooled_QC","training",TRUE,"QC1_009_b2"
"sacurine","SPLIT03",202608003,"QC1_010_b2","ne2",193,89,"pooled_QC","hidden",FALSE,"QC1_010_b2"
"sacurine","SPLIT03",202608003,"QC1_011_b2","ne2",203,99,"pooled_QC","hidden",FALSE,"QC1_011_b2"
"sacurine","SPLIT03",202608003,"QC1_012_b2","ne2",210,106,"pooled_QC","training",TRUE,"QC1_012_b2"
"sacurine","SPLIT04",202608004,"QC1_001","ne1",1,1,"pooled_QC","training",TRUE,"QC1_001"
"sacurine","SPLIT04",202608004,"QC1_002","ne1",10,10,"pooled_QC","training",TRUE,"QC1_002"
"sacurine","SPLIT04",202608004,"QC1_003","ne1",17,17,"pooled_QC","training",TRUE,"QC1_003"
"sacurine","SPLIT04",202608004,"QC1_004","ne1",25,25,"pooled_QC","training",TRUE,"QC1_004"
"sacurine","SPLIT04",202608004,"QC1_005","ne1",33,33,"pooled_QC","hidden",FALSE,"QC1_005"
"sacurine","SPLIT04",202608004,"QC1_006","ne1",43,43,"pooled_QC","training",TRUE,"QC1_006"
"sacurine","SPLIT04",202608004,"QC1_007","ne1",52,52,"pooled_QC","hidden",FALSE,"QC1_007"
"sacurine","SPLIT04",202608004,"QC1_008","ne1",59,59,"pooled_QC","training",TRUE,"QC1_008"
"sacurine","SPLIT04",202608004,"QC1_009","ne1",66,66,"pooled_QC","hidden",FALSE,"QC1_009"
"sacurine","SPLIT04",202608004,"QC1_010","ne1",71,71,"pooled_QC","training",TRUE,"QC1_010"
"sacurine","SPLIT04",202608004,"QC1_011","ne1",80,80,"pooled_QC","training",TRUE,"QC1_011"
"sacurine","SPLIT04",202608004,"QC1_012","ne1",89,89,"pooled_QC","hidden",FALSE,"QC1_012"
"sacurine","SPLIT04",202608004,"QC1_013","ne1",96,96,"pooled_QC","training",TRUE,"QC1_013"
"sacurine","SPLIT04",202608004,"QC1_014","ne1",104,104,"pooled_QC","training",TRUE,"QC1_014"
"sacurine","SPLIT04",202608004,"QC1_001_b2","ne2",105,1,"pooled_QC","training",TRUE,"QC1_001_b2"
"sacurine","SPLIT04",202608004,"QC1_002_b2","ne2",115,11,"pooled_QC","training",TRUE,"QC1_002_b2"
"sacurine","SPLIT04",202608004,"QC1_003_b2","ne2",124,20,"pooled_QC","training",TRUE,"QC1_003_b2"
"sacurine","SPLIT04",202608004,"QC1_004_b2","ne2",134,30,"pooled_QC","hidden",FALSE,"QC1_004_b2"
"sacurine","SPLIT04",202608004,"QC1_005_b2","ne2",145,41,"pooled_QC","training",TRUE,"QC1_005_b2"
"sacurine","SPLIT04",202608004,"QC1_006_b2","ne2",154,50,"pooled_QC","hidden",FALSE,"QC1_006_b2"
"sacurine","SPLIT04",202608004,"QC1_007_b2","ne2",164,60,"pooled_QC","training",TRUE,"QC1_007_b2"
"sacurine","SPLIT04",202608004,"QC1_008_b2","ne2",173,69,"pooled_QC","training",TRUE,"QC1_008_b2"
"sacurine","SPLIT04",202608004,"QC1_009_b2","ne2",183,79,"pooled_QC","training",TRUE,"QC1_009_b2"
"sacurine","SPLIT04",202608004,"QC1_010_b2","ne2",193,89,"pooled_QC","hidden",FALSE,"QC1_010_b2"
"sacurine","SPLIT04",202608004,"QC1_011_b2","ne2",203,99,"pooled_QC","hidden",FALSE,"QC1_011_b2"
"sacurine","SPLIT04",202608004,"QC1_012_b2","ne2",210,106,"pooled_QC","training",TRUE,"QC1_012_b2"
"sacurine","SPLIT05",202608005,"QC1_001","ne1",1,1,"pooled_QC","training",TRUE,"QC1_001"
"sacurine","SPLIT05",202608005,"QC1_002","ne1",10,10,"pooled_QC","training",TRUE,"QC1_002"
"sacurine","SPLIT05",202608005,"QC1_003","ne1",17,17,"pooled_QC","training",TRUE,"QC1_003"
"sacurine","SPLIT05",202608005,"QC1_004","ne1",25,25,"pooled_QC","training",TRUE,"QC1_004"
"sacurine","SPLIT05",202608005,"QC1_005","ne1",33,33,"pooled_QC","hidden",FALSE,"QC1_005"
"sacurine","SPLIT05",202608005,"QC1_006","ne1",43,43,"pooled_QC","training",TRUE,"QC1_006"
"sacurine","SPLIT05",202608005,"QC1_007","ne1",52,52,"pooled_QC","training",TRUE,"QC1_007"
"sacurine","SPLIT05",202608005,"QC1_008","ne1",59,59,"pooled_QC","hidden",FALSE,"QC1_008"
"sacurine","SPLIT05",202608005,"QC1_009","ne1",66,66,"pooled_QC","training",TRUE,"QC1_009"
"sacurine","SPLIT05",202608005,"QC1_010","ne1",71,71,"pooled_QC","training",TRUE,"QC1_010"
"sacurine","SPLIT05",202608005,"QC1_011","ne1",80,80,"pooled_QC","hidden",FALSE,"QC1_011"
"sacurine","SPLIT05",202608005,"QC1_012","ne1",89,89,"pooled_QC","training",TRUE,"QC1_012"
"sacurine","SPLIT05",202608005,"QC1_013","ne1",96,96,"pooled_QC","hidden",FALSE,"QC1_013"
"sacurine","SPLIT05",202608005,"QC1_014","ne1",104,104,"pooled_QC","training",TRUE,"QC1_014"
"sacurine","SPLIT05",202608005,"QC1_001_b2","ne2",105,1,"pooled_QC","training",TRUE,"QC1_001_b2"
"sacurine","SPLIT05",202608005,"QC1_002_b2","ne2",115,11,"pooled_QC","training",TRUE,"QC1_002_b2"
"sacurine","SPLIT05",202608005,"QC1_003_b2","ne2",124,20,"pooled_QC","hidden",FALSE,"QC1_003_b2"
"sacurine","SPLIT05",202608005,"QC1_004_b2","ne2",134,30,"pooled_QC","training",TRUE,"QC1_004_b2"
"sacurine","SPLIT05",202608005,"QC1_005_b2","ne2",145,41,"pooled_QC","training",TRUE,"QC1_005_b2"
"sacurine","SPLIT05",202608005,"QC1_006_b2","ne2",154,50,"pooled_QC","hidden",FALSE,"QC1_006_b2"
"sacurine","SPLIT05",202608005,"QC1_007_b2","ne2",164,60,"pooled_QC","training",TRUE,"QC1_007_b2"
